CreditScore,Age,Tenure,NumOfProducts,New_Estimated_Salary,Gender_Female,Gender_Male
530,44,6,2,5589.337,0,1
674,46,2,1,9018.972,0,1
502,37,10,1,7664.267999999999,0,1
535,27,6,2,4977.558,1,0
703,50,8,2,7931.410000000001,0,1
597,38,1,2,4130.329,0,1
677,43,3,2,9593.684,1,0
806,37,2,2,7523.202,1,0
503,37,6,2,13650.685999999998,0,1
577,59,7,1,19107.001,1,0
580,65,1,2,10318.246000000001,1,0
653,44,8,2,15463.972,0,1
376,29,4,4,11934.688,1,0
622,35,5,2,5111.280000000001,1,0
491,57,4,1,4122.973,1,0
705,31,9,2,16348.48,1,0
746,35,2,1,2237.4970000000003,0,1
579,38,8,2,9176.367,0,1
570,29,0,1,3709.243,1,0
693,46,2,1,6236.8330000000005,0,1
687,24,3,1,15861.541000000001,1,0
758,33,0,2,2660.6279999999997,0,1
822,32,8,1,10879.836,0,1
508,28,0,2,14791.356,0,1
651,45,1,1,6774.008,0,1
684,43,7,2,13109.399,1,0
632,21,1,2,8400.866,1,0
774,36,9,1,7530.409,1,0
694,37,10,1,3332.671,0,1
611,36,10,1,16054.812,1,0
601,42,1,1,4001.476,0,1
809,38,3,2,8006.130999999999,0,1
587,34,1,2,9793.268,1,0
754,38,2,2,18069.832000000002,0,1
712,34,1,2,19505.212,0,1
503,42,9,1,15133.696,0,1
533,35,8,2,18790.012,1,0
739,20,4,1,15024.581,1,0
718,25,4,1,6303.097,1,0
655,27,9,2,10800.805,1,0
501,27,4,2,13210.476,0,1
561,33,6,2,4526.147,1,0
456,32,9,1,13539.920999999998,0,1
711,38,2,2,1437.486,1,0
745,35,8,2,11658.11,1,0
535,31,7,2,3627.889,1,0
654,36,2,1,1287.339,0,1
532,52,9,1,16319.198999999999,0,1
611,30,2,1,15962.964000000002,0,1
561,35,5,2,5998.162,1,0
678,83,6,1,9293.441,0,1
676,40,2,1,9518.106,1,0
536,28,4,1,13619.765,1,0
661,48,3,1,9646.325,0,1
670,36,3,1,14075.419,0,1
740,33,1,1,12330.038,0,1
786,34,9,2,14451.719000000001,0,1
641,48,3,1,15745.860999999999,1,0
711,29,3,2,3181.144,1,0
810,35,3,2,12051.103,0,1
556,43,4,1,7485.497,1,0
579,39,2,2,15894.863000000001,1,0
454,40,2,1,14830.998000000001,0,1
571,22,3,1,5332.87,1,0
559,43,1,1,8663.43,1,0
694,31,6,2,1944.893,0,1
686,25,1,2,1645.937,0,1
637,44,0,1,12045.42,1,0
599,42,6,2,11386.84,0,1
602,53,5,1,4503.829,1,0
565,33,8,2,10564.242999999999,0,1
672,50,1,1,1210.682,1,0
659,37,1,1,14093.457,1,0
701,59,7,2,2759.759,0,1
488,39,9,1,1244.044,1,0
603,45,9,1,14851.679,0,1
626,29,7,2,4936.183999999999,0,1
819,38,10,2,3049.87,1,0
531,42,6,2,5703.4349999999995,1,0
584,36,4,2,8305.814,0,1
722,46,6,1,9391.768,0,1
674,26,6,1,14936.941,0,1
732,38,5,1,19576.053,0,1
647,35,4,1,8391.039999999999,0,1
520,31,4,1,7733.575,0,1
721,28,9,2,10130.094000000001,0,1
738,33,4,1,10581.763,0,1
683,35,1,2,18612.357,1,0
570,23,2,1,19883.098,0,1
697,63,7,1,11886.208,0,1
781,48,0,1,8564.405999999999,1,0
701,36,8,2,16916.146,0,1
758,35,7,2,7795.183999999999,0,1
850,36,0,1,6272.244000000001,1,0
588,42,2,1,4849.819,1,0
850,38,7,1,16208.782000000001,0,1
637,45,2,1,14513.448999999999,1,0
583,48,3,1,6001.746,0,1
581,43,5,3,14103.564999999999,1,0
635,41,1,2,17561.15,0,1
554,37,3,2,16617.73,0,1
617,36,7,1,7151.94,1,0
741,21,9,2,13925.954000000002,1,0
450,46,5,1,5422.706,1,0
799,32,3,2,1793.8,1,0
609,34,7,2,4626.663,0,1
738,67,1,1,2276.223,1,0
583,59,7,1,6755.271000000001,0,1
659,38,9,2,13280.918,1,0
676,33,6,1,7909.964,0,1
608,45,4,2,3669.7480000000005,0,1
629,40,9,1,17587.77,1,0
460,27,7,2,15615.007999999998,1,0
592,42,1,2,6302.302,0,1
777,30,4,2,11561.197,1,0
649,35,4,1,19248.624,1,0
491,36,0,1,10393.412,1,0
749,47,9,1,13565.529,0,1
660,38,6,1,15464.191,0,1
816,25,2,2,3577.084,1,0
789,51,3,1,7426.5380000000005,0,1
617,35,2,1,14763.645999999999,1,0
565,59,9,1,17070.553,0,1
580,35,8,2,1035.703,1,0
529,43,6,2,9834.866,0,1
656,44,10,1,12744.414,0,1
708,37,8,1,2691.234,0,1
714,24,7,2,16633.5,1,0
568,43,5,4,10715.539999999999,0,1
565,47,10,1,16584.949,1,0
466,47,5,1,18353.624,1,0
607,44,0,2,8114.009,0,1
762,43,5,1,13997.101,1,0
665,36,1,2,12150.561,0,1
646,38,2,2,17875.273,1,0
554,37,4,1,18203.86,1,0
627,27,2,2,12545.100999999999,1,0
494,27,2,2,2240.464,0,1
731,31,1,1,18546.685,0,1
666,36,3,2,13943.511999999999,1,0
745,54,8,1,17391.229,1,0
850,44,5,1,17109.620000000003,1,0
623,35,0,1,4788.071,1,0
694,47,4,2,19752.862,0,1
690,44,9,2,3534.233,0,1
633,63,4,1,7385.628,0,1
508,49,7,2,7580.81,0,1
485,41,2,2,1270.667,0,1
786,37,7,2,6697.767999999999,0,1
582,29,4,2,15615.327,0,1
670,20,4,2,11975.924,1,0
686,38,7,1,7607.62,0,1
524,64,5,1,13607.964000000002,1,0
545,36,8,2,8958.734,0,1
834,34,5,2,5343.71,0,1
447,44,5,1,7540.8240000000005,1,0
656,45,5,1,8710.757000000001,0,1
663,46,6,1,2103.858,1,0
651,45,4,2,19300.921,0,1
791,35,5,1,18191.826,0,1
850,39,4,2,15173.854000000001,0,1
617,26,2,2,16883.438000000002,1,0
604,40,1,2,12320.717,1,0
757,34,9,2,18701.196,1,0
657,40,10,2,5299.07,0,1
577,31,6,1,19639.525,0,1
634,53,3,2,10634.505000000001,1,0
535,53,5,2,7588.865,1,0
766,36,5,1,15383.16,0,1
729,45,7,2,7113.312,1,0
675,54,2,1,14958.367000000002,0,1
649,36,8,2,10917.989,1,0
604,40,5,1,11358.185000000001,0,1
644,37,6,2,10421.796,0,1
626,27,4,2,2690.743,0,1
653,30,4,2,12073.604,0,1
689,31,4,2,13661.001999999999,1,0
768,26,5,1,7045.478999999999,1,0
747,34,10,2,5075.9800000000005,1,0
584,42,3,1,2566.91,0,1
628,39,1,1,10767.43,0,1
580,76,2,2,5167.2080000000005,0,1
569,34,0,1,10229.981,0,1
572,36,8,2,5040.032,1,0
655,27,10,2,5162.094,0,1
508,38,3,2,2261.419,1,0
628,45,9,2,9686.256,0,1
558,26,1,2,2441.102,0,1
615,58,3,1,8568.708999999999,0,1
607,49,9,2,10306.822,1,0
702,43,6,1,6160.242,0,1
585,35,2,2,9862.104,1,0
733,38,3,1,1965.843,1,0
686,39,3,1,13664.384,1,0
541,32,8,2,4088.9139999999998,0,1
526,35,9,1,4098.087,1,0
586,32,1,1,3183.0060000000003,0,1
800,38,2,2,6805.2080000000005,1,0
850,31,4,2,15229.828,0,1
806,34,6,2,10080.999,0,1
576,63,3,1,6941.4130000000005,0,1
751,47,5,2,16276.096,0,1
727,61,0,2,18872.908,0,1
630,36,8,2,13440.793,1,0
577,42,9,1,7407.791,0,1
702,28,1,1,4032.1870000000004,0,1
770,68,2,1,15955.728,1,0
738,54,4,1,5572.504,0,1
545,55,5,1,1003.4770000000001,1,0
613,51,7,1,5363.09,1,0
664,32,10,1,11234.02,0,1
646,45,3,1,5723.644,1,0
703,28,2,2,16281.216,0,1
623,48,5,1,15859.025,0,1
678,40,3,1,16865.829999999998,1,0
481,34,5,2,12525.346000000001,1,0
716,33,2,2,9291.653,0,1
849,27,0,2,15789.185999999998,0,1
685,42,2,2,19999.248,1,0
788,43,10,2,11611.151,1,0
850,28,9,2,16486.467,1,0
743,71,0,2,2983.7650000000003,0,1
651,35,8,1,12767.895,0,1
767,35,6,1,2792.245,1,0
676,48,3,1,10139.786,0,1
751,37,3,2,5486.592,1,0
658,36,8,1,9492.562,0,1
633,37,9,1,7200.861,1,0
635,32,8,2,1936.798,1,0
411,36,10,1,12069.435000000001,1,0
768,49,1,1,10239.722,0,1
685,30,2,3,17257.643,1,0
583,51,6,2,16508.225,0,1
510,65,2,2,4807.161,0,1
597,24,0,2,18782.610999999997,0,1
695,45,9,1,7733.035000000001,0,1
809,50,10,1,10072.002,0,1
598,38,0,1,15811.170999999998,0,1
772,43,6,2,5767.588,0,1
655,26,7,1,3202.042,1,0
809,39,5,1,7770.575,1,0
601,43,2,1,4971.387000000001,1,0
695,50,8,1,12638.16,1,0
622,31,7,1,3540.8769999999995,0,1
782,33,7,1,16705.875,0,1
705,49,7,1,6340.5199999999995,1,0
586,60,3,2,6324.121,1,0
706,32,6,1,14694.973999999998,0,1
490,33,1,2,8079.283,0,1
765,51,3,1,11542.932,0,1
690,42,5,2,12051.208,1,0
744,42,1,1,8302.292,0,1
625,36,9,3,13380.776999999998,0,1
697,48,2,2,10394.437,1,0
769,34,7,1,7137.992,1,0
636,60,7,1,14136.462,0,1
552,33,3,1,5884.4839999999995,0,1
775,27,4,1,4080.726,0,1
634,37,3,2,16703.249,0,1
637,41,2,2,10251.542,0,1
739,40,8,1,16703.051,1,0
615,61,1,1,6284.564,1,0
745,55,9,1,5154.814,1,0
418,34,8,1,15420.895999999999,0,1
670,39,8,1,8920.554,1,0
687,35,1,2,14853.707,0,1
678,38,3,2,6656.160000000001,0,1
610,29,9,3,8391.224,0,1
431,44,2,1,3768.8309999999997,1,0
746,36,2,2,1643.6560000000002,0,1
543,25,1,1,16140.748000000001,1,0
571,33,1,2,10275.07,1,0
452,32,5,2,7527.939,1,0
568,32,7,1,6193.622,1,0
683,30,2,2,10049.684,1,0
706,56,3,1,8638.361,1,0
757,47,3,1,14382.954000000002,0,1
784,28,2,2,17082.987,0,1
560,33,9,1,18335.821,1,0
515,48,5,1,14795.591,0,1
749,33,10,1,3039.643,1,0
766,30,4,2,2887.93,0,1
677,27,2,2,2009.289,0,1
738,37,8,1,12879.986,1,0
661,42,9,1,2760.812,1,0
850,34,2,2,17170.666,1,0
676,35,5,2,8419.978,0,1
793,25,3,1,1057.972,0,1
522,41,5,1,1478.99,0,1
769,39,8,1,2101.6,1,0
771,50,3,1,1628.1680000000001,0,1
814,44,8,2,10701.359,0,1
512,35,5,1,1878.548,1,0
695,32,9,3,3853.379,0,1
699,32,3,2,17077.044,0,1
755,43,6,3,1692.941,0,1
752,39,3,1,18818.704999999998,0,1
719,35,1,1,16500.897,0,1
699,41,1,2,9414.235,1,0
787,51,0,1,14253.831,0,1
763,37,6,2,14970.525,1,0
466,41,2,2,18187.956,0,1
732,61,9,2,15752.76,1,0
651,42,2,2,4361.206,0,1
649,46,5,2,7694.660000000001,0,1
660,63,8,1,4279.029,0,1
523,22,8,1,12490.659,0,1
765,36,8,2,7292.456,0,1
704,38,6,1,17377.65,0,1
494,40,7,2,15807.169,0,1
666,44,2,1,6857.488,1,0
624,45,3,1,16800.231,1,0
681,38,6,1,10131.975999999999,0,1
556,31,1,2,12508.329,1,0
702,34,4,1,10949.645,0,1
645,30,1,1,19344.123,0,1
689,29,1,2,12299.826,1,0
621,50,3,1,13104.836,0,1
669,26,4,2,19759.434,0,1
728,30,10,1,3766.249,0,1
850,29,10,2,9481.503999999999,1,0
756,32,4,2,14704.025,1,0
473,35,6,1,14334.569,1,0
658,42,8,1,10376.455,0,1
619,43,1,1,11341.049,0,1
689,55,4,2,5844.225,1,0
691,30,7,2,15652.944,0,1
850,28,2,2,3877.374,1,0
556,36,2,1,17767.057,1,0
419,27,2,1,13472.051000000001,1,0
699,32,1,3,12744.382000000001,0,1
410,50,2,2,8982.248,1,0
633,33,4,1,15981.318,1,0
806,18,3,2,8699.454,0,1
665,35,8,1,16928.799,0,1
811,52,10,1,14635.981,0,1
642,34,8,1,7208.51,0,1
737,43,0,1,3992.0,0,1
624,51,10,2,12782.525,0,1
614,40,3,1,7778.901,1,0
603,24,3,1,19882.603,1,0
630,31,0,2,3447.514,0,1
672,37,5,1,16276.301000000001,0,1
710,45,9,1,18857.408,0,1
569,66,2,1,13078.42,0,1
835,38,7,1,17590.597,0,1
719,40,4,1,17609.131,0,1
653,38,8,1,16652.095999999998,1,0
640,44,7,1,6720.274,0,1
633,58,6,1,13203.413,0,1
820,33,2,2,2306.797,0,1
585,56,1,1,18647.691,1,0
667,42,9,2,5813.742,0,1
714,33,3,1,5366.7080000000005,0,1
658,36,1,2,8492.742,0,1
712,34,8,1,9279.461,0,1
668,72,2,2,7078.361,0,1
623,57,7,2,8442.134,1,0
552,34,4,2,14028.669,1,0
764,39,9,1,5007.294,1,0
567,45,1,1,6219.392,1,0
528,36,7,2,6053.656,0,1
747,27,10,2,1300.789,0,1
628,32,9,2,1640.211,0,1
719,47,9,1,6305.132,1,0
812,33,2,2,10538.349,0,1
610,57,7,4,11322.882000000001,1,0
704,50,4,1,12077.075,0,1
649,29,2,1,17349.576999999997,0,1
609,38,6,2,17143.016,0,1
511,33,7,2,15831.386999999999,0,1
548,37,9,2,9802.958,1,0
614,50,4,1,12716.649000000001,0,1
681,43,3,1,1877.25,0,1
719,36,3,1,19984.132,0,1
700,38,9,1,10095.047999999999,0,1
615,41,9,1,19649.996,1,0
428,31,2,2,5448.743,1,0
644,40,10,1,1995.9669999999999,1,0
642,40,7,2,18396.334,1,0
621,34,2,2,4485.74,1,0
850,31,1,1,13217.331,1,0
569,32,8,1,13203.865,1,0
711,39,3,1,9030.597,1,0
599,34,8,2,17419.667999999998,0,1
568,26,1,2,2209.573,0,1
520,38,5,2,16318.576000000001,0,1
635,35,7,2,6595.164999999999,1,0
680,48,8,1,13955.86,1,0
537,38,3,2,14102.301000000001,0,1
788,41,6,1,2557.1369999999997,1,0
703,36,2,2,10879.095,0,1
642,56,6,2,14304.972,1,0
646,34,3,1,13050.064999999999,1,0
818,49,2,1,19229.884,1,0
486,62,9,2,16803.483,0,1
623,43,4,2,15490.851999999999,1,0
596,33,8,1,12118.93,0,1
751,29,10,1,9495.127,0,1
793,32,1,1,13819.181,1,0
543,71,1,1,2565.004,1,0
569,35,4,1,18474.823,1,0
545,26,1,2,19963.856,1,0
731,30,7,2,18458.167999999998,0,1
624,23,5,2,13241.859,1,0
528,46,9,1,13314.603,1,0
732,40,10,2,15418.908,1,0
760,29,5,2,8633.464,0,1
693,28,1,1,7774.238,0,1
627,35,7,1,18771.826,1,0
584,39,2,1,12774.961,1,0
587,33,8,1,12292.539999999999,0,1
743,37,8,2,10578.018,0,1
746,25,3,1,7191.13,1,0
625,42,6,1,9342.994999999999,0,1
523,26,4,2,18548.881,1,0
760,39,6,1,6713.13,0,1
479,30,7,2,4187.999,1,0
629,31,6,1,13086.211,0,1
793,41,9,2,15215.374,0,1
792,29,4,1,1892.218,1,0
429,24,4,1,4617.075,0,1
651,41,4,1,10487.68,1,0
674,36,6,1,18215.685999999998,1,0
635,41,10,2,6199.42,1,0
718,33,7,1,11784.106,0,1
688,46,8,1,2628.721,1,0
717,50,9,1,12462.657000000001,0,1
730,38,5,1,16331.75,0,1
837,37,6,2,14072.304999999998,0,1
531,36,9,1,12313.701,1,0
558,41,6,1,14358.529,1,0
709,23,10,2,12959.018,0,1
602,42,6,1,13188.645999999999,1,0
539,42,1,1,10501.363000000001,0,1
832,61,2,1,12780.466,0,1
594,28,5,1,1648.1119999999999,0,1
667,37,5,3,17810.634,1,0
663,33,9,2,9151.462,0,1
836,32,4,2,5521.802,1,0
625,52,2,1,8460.603,1,0
516,53,1,1,11850.234,1,0
752,33,4,2,3957.078,0,1
819,28,8,1,10279.914,1,0
603,44,6,2,10848.833,0,1
766,45,6,2,14718.473999999998,1,0
646,26,4,1,16469.627,0,1
766,27,5,1,17761.417,0,1
671,28,8,2,12542.266,0,1
649,32,7,1,2879.732,1,0
727,71,8,1,19844.691,0,1
688,20,8,2,19758.279000000002,0,1
731,33,5,2,16500.068,1,0
642,36,4,2,19522.491,0,1
553,44,4,1,1078.9299999999998,0,1
711,35,2,1,12058.632000000001,1,0
602,30,9,2,10213.592,0,1
701,30,2,2,11565.063,1,0
597,26,7,2,11025.32,1,0
574,34,5,2,2826.986,0,1
699,54,3,1,15590.579000000002,1,0
783,38,9,1,15326.998000000001,0,1
520,32,5,1,5624.669,0,1
825,37,6,1,5230.115,0,1
504,46,2,1,16512.254999999997,1,0
722,37,0,1,16016.242000000002,1,0
709,38,5,2,8145.228999999999,0,1
850,28,2,2,3533.7309999999998,0,1
583,42,7,2,14403.904999999999,1,0
783,44,3,1,16421.353,1,0
624,55,7,1,9502.202000000001,0,1
730,39,6,1,17245.004,1,0
675,21,8,1,1820.3,1,0
712,37,1,2,16938.681,1,0
580,44,9,1,14689.107,0,1
593,31,9,2,2049.216,0,1
573,33,0,1,13747.670999999998,1,0
668,59,5,1,5045.4800000000005,1,0
792,34,1,1,8633.032000000001,0,1
763,35,7,2,10470.628999999999,1,0
739,45,7,1,14780.294,0,1
637,40,8,1,17453.617000000002,0,1
598,32,9,2,19889.442000000003,0,1
543,36,4,2,14121.05,0,1
619,29,5,2,19431.010000000002,0,1
542,35,2,1,2231.455,0,1
550,33,4,1,1399.964,0,1
644,46,6,1,15678.734,1,0
589,50,5,2,3494.1230000000005,1,0
535,45,2,2,12565.828,0,1
620,36,7,1,4541.409,0,1
458,39,9,2,11634.309,1,0
734,39,3,2,12567.128999999999,1,0
584,26,0,1,10510.535,1,0
652,33,3,1,19587.706,1,0
680,30,8,1,1627.897,1,0
521,43,8,1,9318.009,0,1
698,50,1,4,8856.689999999999,1,0
636,52,4,1,3293.6440000000002,0,1
749,42,2,2,18554.335,0,1
679,33,6,2,9801.585000000001,1,0
640,47,6,2,1378.377,1,0
683,40,8,1,7584.822,0,1
582,35,8,2,2875.067,0,1
633,50,7,1,19593.716,0,1
610,40,9,1,14960.254,0,1
564,37,9,1,14603.351999999999,0,1
776,36,1,2,5347.776,0,1
781,35,7,2,17383.754,0,1
630,21,1,1,13310.23,1,0
734,37,0,1,4899.05,1,0
682,24,9,2,5313.43,0,1
627,24,5,2,5679.302,0,1
430,49,3,1,14651.685999999998,0,1
731,30,5,2,18952.872,1,0
581,39,1,1,16165.554999999998,0,1
545,33,1,2,10742.971000000001,0,1
728,59,4,1,16336.585000000001,1,0
670,41,10,3,8160.202,1,0
733,48,5,1,11783.057,0,1
634,34,8,1,12316.497,0,1
492,49,8,1,18286.509,1,0
648,49,5,1,14994.643,0,1
741,44,7,2,19053.476000000002,1,0
473,35,7,1,18956.042999999998,1,0
680,42,7,1,9055.824,1,0
850,30,9,1,4031.347,0,1
779,34,5,2,11167.663,1,0
556,37,9,2,9092.802,0,1
530,52,1,1,10996.039999999999,0,1
678,66,8,2,4711.7029999999995,0,1
705,33,7,1,6487.255,0,1
619,35,4,1,2055.5209999999997,1,0
728,39,6,1,16120.36,0,1
589,50,4,2,18207.697,1,0
732,43,9,2,18314.717,1,0
568,43,9,1,12587.079,1,0
666,47,5,1,16665.09,1,0
420,55,4,1,14487.028,1,0
698,29,5,1,15272.323,0,1
658,28,9,1,16668.257,1,0
607,38,3,1,17631.826999999997,0,1
829,27,9,1,11970.821,1,0
581,31,3,2,8904.061,0,1
667,31,3,1,18965.726000000002,0,1
520,45,7,1,3290.393,0,1
768,48,3,1,2453.389,0,1
613,42,7,1,7932.361,0,1
603,51,8,1,9373.971000000001,0,1
571,40,5,2,7284.928999999999,0,1
696,43,4,2,6640.637,1,0
662,38,2,1,12025.941,1,0
682,42,0,1,16082.898000000001,0,1
739,40,4,2,17332.165,0,1
523,34,2,1,5135.866,0,1
757,36,1,1,6453.964,0,1
591,46,4,1,16350.432999999999,0,1
649,47,1,2,14559.385,0,1
685,33,1,3,7022.113,1,0
757,30,6,1,7192.628,1,0
597,40,9,2,15116.794,1,0
786,29,4,2,10337.278999999999,1,0
850,36,3,2,19503.307,0,1
496,31,5,2,9371.313,0,1
618,24,7,1,3714.761,1,0
551,42,2,1,4343.543,0,1
660,34,8,2,18226.266,0,1
791,31,1,1,9654.655,0,1
623,33,2,1,10407.962,0,1
701,23,5,2,7661.133,0,1
537,84,8,1,18623.598,0,1
735,44,9,1,7483.634,0,1
798,22,8,2,10761.543,0,1
504,44,4,1,1240.52,0,1
644,18,8,2,5917.242,0,1
698,40,8,1,11473.261999999999,1,0
625,39,2,2,10040.305,0,1
679,36,1,1,18899.708,0,1
604,26,8,2,19791.152,0,1
652,42,3,2,3791.4120000000003,1,0
634,34,3,1,4182.0650000000005,0,1
605,41,10,2,9721.309,0,1
678,61,8,2,15993.882000000001,1,0
680,34,1,2,16703.507,1,0
520,34,4,1,19320.911,0,1
580,55,6,1,17575.021,0,1
563,42,6,2,15434.795000000002,1,0
612,76,6,1,19139.326,0,1
759,38,1,2,2077.839,0,1
657,42,5,1,11297.960000000001,0,1
637,22,5,1,12286.555,1,0
647,37,3,1,14951.770999999999,0,1
646,46,4,3,9325.142,1,0
524,28,1,1,5167.082,0,1
701,36,7,2,18908.507,0,1
444,40,5,1,14383.576000000001,1,0
721,46,7,1,6797.657000000001,1,0
556,40,5,1,9512.439999999999,0,1
718,48,9,2,7210.563,0,1
703,42,9,1,13731.632000000001,0,1
850,29,1,2,19799.665,1,0
556,43,6,3,12515.457,1,0
469,31,6,1,14621.375,1,0
612,35,1,1,8325.626,0,1
350,51,10,1,12582.378999999999,0,1
655,34,7,1,5122.632,0,1
684,29,8,1,7949.500999999999,0,1
582,20,4,1,5576.366,0,1
699,29,3,1,15162.371,0,1
768,28,3,2,5091.1410000000005,1,0
585,36,7,2,9428.309,0,1
653,27,6,2,3338.942,1,0
605,28,10,1,3311.424,0,1
796,39,5,2,10508.053,0,1
558,41,2,1,11118.467,0,1
543,32,7,1,11277.195,1,0
699,35,2,2,5532.449,0,1
642,35,2,1,12225.486,0,1
602,22,7,1,3037.96,1,0
785,54,1,2,4511.392,1,0
698,36,7,1,1338.788,1,0
630,30,3,2,1048.669,0,1
850,41,5,2,3482.743,1,0
503,30,10,2,4731.023999999999,0,1
646,43,8,1,6193.76,1,0
684,41,7,1,13839.437,1,0
510,30,0,2,13055.347,1,0
449,21,7,2,17574.392,1,0
738,33,3,2,2786.759,1,0
541,34,3,1,13485.112,0,1
684,54,6,2,9488.86,0,1
504,42,7,2,14969.778,0,1
767,20,3,2,15013.538,0,1
540,25,5,1,1341.167,0,1
744,41,7,2,13836.148000000001,0,1
760,38,6,1,9109.876,0,1
763,39,7,2,1945.875,1,0
557,40,4,2,10543.353,1,0
705,48,9,1,17327.32,0,1
793,54,2,1,1863.3400000000001,0,1
551,49,1,2,13575.726999999999,0,1
678,27,5,2,14955.095000000001,1,0
850,28,8,2,19424.529000000002,0,1
727,29,1,1,17348.639000000003,1,0
562,39,6,1,985.472,1,0
705,31,3,1,18252.844,1,0
619,56,7,2,4244.221,1,0
450,25,9,2,19546.335,0,1
681,48,5,2,7306.6720000000005,0,1
597,52,8,2,16108.353,0,1
537,48,4,1,16647.695,0,1
547,29,6,1,3716.028,1,0
485,25,3,1,11326.609,1,0
614,66,2,2,18008.27,0,1
746,49,7,2,1009.625,0,1
520,38,4,2,5638.862999999999,1,0
670,32,3,2,4617.57,1,0
609,33,6,1,9371.816,0,1
709,34,2,1,5702.966,1,0
686,56,5,1,8055.387,1,0
608,44,7,1,7783.036,0,1
688,42,5,2,19760.229,0,1
677,56,0,1,15832.587,1,0
646,32,8,1,7811.183999999999,0,1
692,44,8,1,15906.937,1,0
794,46,6,2,19532.574,0,1
593,43,10,2,5347.802,0,1
614,25,10,1,5896.504,1,0
820,29,3,1,11598.538,1,0
698,38,10,1,10522.786,0,1
721,49,1,1,18342.176,1,0
767,77,8,1,19014.682999999997,0,1
764,41,7,2,13487.833999999999,0,1
746,32,4,2,7290.975,1,0
661,38,7,1,1565.089,0,1
509,30,6,2,18059.886,0,1
575,26,7,2,11250.763,1,0
663,39,4,1,7688.405000000001,0,1
662,37,5,2,15187.184,1,0
750,40,5,3,2045.199,0,1
844,28,4,2,12331.837,1,0
718,43,5,2,3299.91,0,1
717,22,5,1,9297.775,1,0
732,42,2,2,8742.215,1,0
496,41,1,2,18233.798000000003,1,0
699,39,2,1,18002.239,0,1
560,38,5,1,3324.597,1,0
687,35,8,2,2224.727,0,1
542,34,8,1,19639.504999999997,0,1
794,33,8,2,9134.002,0,1
712,32,9,1,16569.306,0,1
422,33,2,2,10265.530999999999,1,0
445,38,6,2,17575.636,1,0
712,42,1,1,9222.359,1,0
748,60,0,1,12674.333,0,1
531,42,2,2,9053.747,1,0
790,46,9,1,1467.981,1,0
579,50,5,1,19214.663,1,0
767,43,1,2,7783.763000000001,0,1
584,62,9,2,12110.289999999999,1,0
576,24,3,1,7849.803999999999,0,1
692,45,6,4,18830.585,0,1
737,40,2,2,14938.132000000001,1,0
717,36,2,1,8233.672999999999,1,0
739,42,2,2,17214.976000000002,0,1
747,41,5,2,19492.685999999998,1,0
694,39,3,1,9562.503,0,1
624,38,8,2,9540.341,1,0
797,55,10,4,4941.887000000001,1,0
794,46,8,1,4638.637000000001,1,0
661,44,1,1,18974.278,0,1
673,39,7,2,10954.556,0,1
577,34,2,2,8403.335000000001,1,0
575,54,9,1,14439.075,1,0
616,41,10,2,11407.291000000001,0,1
653,40,0,2,3579.585,1,0
693,29,2,1,19714.589,0,1
709,24,3,1,16851.560999999998,1,0
649,41,4,1,14354.448,1,0
599,31,3,1,13008.647,1,0
615,33,3,2,17165.757,1,0
641,40,2,1,15977.314000000002,1,0
655,56,5,2,4178.2699999999995,1,0
722,35,1,1,12524.08,1,0
769,45,5,1,12411.871000000001,1,0
617,61,7,1,10183.977,0,1
679,39,5,2,10006.054,0,1
544,26,6,1,10020.039999999999,1,0
762,35,9,2,4307.57,0,1
606,36,1,1,19238.751,0,1
559,34,0,1,18298.894,0,1
603,43,5,1,1948.3349999999998,0,1
702,32,8,1,12608.217999999999,0,1
596,32,4,2,14650.435000000001,0,1
624,46,3,2,6282.503,0,1
793,36,0,1,14899.347,1,0
501,40,4,1,10043.383,0,1
640,43,9,1,18400.636,1,0
704,36,3,1,6681.048,0,1
508,41,5,2,9417.083999999999,1,0
665,38,5,2,15643.956,1,0
555,37,9,1,6019.405000000001,0,1
797,31,9,2,2474.889,0,1
517,46,4,1,2237.278,0,1
689,28,2,2,7859.115,1,0
631,26,1,1,12369.795,0,1
713,48,1,1,15738.114000000001,1,0
734,33,5,1,6182.989,0,1
782,42,7,1,3983.0099999999998,0,1
547,32,2,2,13200.283,1,0
630,41,7,1,4615.687,0,1
727,37,9,1,3455.1349999999998,0,1
655,47,10,2,16777.862,1,0
677,72,8,2,15360.444,1,0
669,37,1,1,16226.092999999999,0,1
731,40,5,1,15971.827,1,0
489,40,3,1,17186.708,0,1
587,47,6,1,5796.241,0,1
672,52,8,1,5640.742,0,1
694,37,8,2,18235.446,1,0
620,25,1,1,7619.705,1,0
710,27,2,1,14220.015,1,0
809,33,9,1,12404.564999999999,0,1
490,29,4,2,3208.957,0,1
520,34,3,2,10470.396,0,1
659,32,9,1,18755.124,0,1
464,38,3,1,7557.447999999999,0,1
461,35,8,1,13229.595000000001,1,0
630,53,5,1,11411.097,0,1
850,40,5,2,3503.415,1,0
666,27,1,1,6451.144,1,0
659,39,1,1,2065.269,1,0
772,42,0,1,9092.848,1,0
607,37,4,1,18089.04,1,0
639,35,5,2,5965.303,1,0
747,41,5,2,2275.017,0,1
723,37,3,2,12123.965,0,1
722,29,9,2,14203.307,1,0
704,33,3,2,7301.874000000001,0,1
690,36,10,1,13578.494,1,0
